file,gt,emotion_before,prob_before,emotion_after,prob_after
angry/angry_1184.jpg,angry,angry,0.7849,sad,0.6031
angry/angry_1223.jpg,angry,angry,0.99,angry,0.9995
angry/angry_1249.jpg,angry,fear,0.4231,surprise,0.5267
angry/angry_1329.jpg,angry,angry,0.9851,angry,0.9838
angry/angry_1330.jpg,angry,angry,0.637,angry,0.95
angry/angry_1337.jpg,angry,sad,0.6603,angry,0.5728
angry/angry_1353.jpg,angry,angry,0.8951,angry,0.9944
angry/angry_1403.jpg,angry,angry,0.7646,angry,0.985
angry/angry_1420.jpg,angry,angry,0.4906,angry,0.9423
angry/angry_1423.jpg,angry,angry,0.5281,angry,0.7053
angry/angry_1432.jpg,angry,surprise,0.7233,surprise,0.8642
angry/angry_1436.jpg,angry,fear,0.6011,sad,0.5273
angry/angry_1438.jpg,angry,happy,0.3406,happy,0.8525
angry/angry_1453.jpg,angry,fear,0.8737,angry,0.6964
angry/angry_1480.jpg,angry,angry,0.9834,angry,0.9988
angry/angry_1487.jpg,angry,sad,0.5372,sad,0.9918
angry/angry_1514.jpg,angry,fear,0.694,angry,0.5246
angry/angry_1553.jpg,angry,angry,0.8111,sad,0.7744
angry/angry_1565.jpg,angry,sad,0.4595,angry,0.8448
angry/angry_1686.jpg,angry,sad,0.9654,angry,0.7594
angry/angry_1688.jpg,angry,sad,0.4853,sad,0.6909
angry/angry_1697.jpg,angry,surprise,0.7149,surprise,0.5994
angry/angry_1720.jpg,angry,fear,0.611,surprise,0.7065
angry/angry_1727.jpg,angry,angry,0.5775,sad,0.6163
angry/angry_1736.jpg,angry,sad,0.9441,sad,0.4726
angry/angry_1745.jpg,angry,angry,0.8512,angry,0.9835
angry/angry_1820.jpg,angry,angry,0.5613,angry,0.7846
angry/angry_1840.jpg,angry,fear,0.7322,neutral,0.3346
angry/angry_1855.jpg,angry,angry,0.6721,fear,0.7908
angry/angry_1936.jpg,angry,sad,0.6947,surprise,0.9476
angry/angry_1941.jpg,angry,angry,0.8841,angry,0.8445
angry/angry_1947.jpg,angry,fear,0.7938,angry,0.5459
angry/angry_1950.jpg,angry,fear,0.4837,angry,0.4977
angry/angry_1989.jpg,angry,fear,0.4691,angry,0.8119
angry/angry_2105.jpg,angry,angry,0.9296,angry,0.9832
angry/angry_2165.jpg,angry,fear,0.9209,angry,0.7441
angry/angry_2168.jpg,angry,angry,0.9372,angry,0.9881
angry/angry_2382.jpg,angry,angry,0.6224,angry,0.9734
angry/angry_2427.jpg,angry,surprise,0.7614,angry,0.6905
angry/angry_2472.jpg,angry,sad,0.3862,angry,0.8497
angry/angry_2511.jpg,angry,angry,0.5818,angry,0.9899
angry/angry_2550.jpg,angry,fear,0.7334,neutral,0.4249
angry/angry_2565.jpg,angry,surprise,0.7943,angry,0.6363
angry/angry_2586.jpg,angry,sad,0.9583,sad,0.997
angry/angry_2610.jpg,angry,sad,0.6777,angry,0.8456
angry/angry_2708.jpg,angry,angry,0.8222,sad,0.7981
angry/angry_2732.jpg,angry,fear,0.9484,surprise,0.4101
angry/angry_2735.jpg,angry,sad,0.8301,sad,0.9366
angry/angry_2750.jpg,angry,fear,0.9827,angry,0.7198
angry/angry_2756.jpg,angry,angry,0.9894,angry,0.967
angry/angry_2764.jpg,angry,neutral,0.7368,neutral,0.9276
angry/angry_2767.jpg,angry,sad,0.9633,sad,0.959
angry/angry_2770.jpg,angry,sad,0.8519,angry,0.9055
angry/angry_2856.jpg,angry,sad,0.9609,neutral,0.9288
angry/angry_2867.jpg,angry,fear,0.5792,sad,0.4335
angry/angry_2927.jpg,angry,surprise,0.7943,angry,0.9576
angry/angry_2937.jpg,angry,neutral,0.7034,sad,0.6894
angry/angry_2981.jpg,angry,fear,0.5632,angry,0.9882
angry/angry_3016.jpg,angry,angry,0.5213,angry,0.9011
angry/angry_3152.jpg,angry,sad,0.8653,sad,0.9506
angry/angry_3156.jpg,angry,fear,0.7562,angry,0.8274
angry/angry_3166.jpg,angry,fear,0.68,neutral,0.3975
angry/angry_3199.jpg,angry,angry,0.8729,angry,0.9968
angry/angry_3211.jpg,angry,angry,0.4345,angry,0.9915
angry/angry_3251.jpg,angry,sad,0.6365,angry,0.7701
angry/angry_3252.jpg,angry,angry,0.4961,surprise,0.4509
angry/angry_3304.jpg,angry,angry,0.9358,angry,0.971
angry/angry_3352.jpg,angry,sad,0.4317,sad,0.8925
angry/angry_3416.jpg,angry,fear,0.5371,angry,0.4735
angry/angry_3434.jpg,angry,angry,0.9949,angry,0.9509
angry/angry_3463.jpg,angry,angry,0.968,sad,0.9863
angry/angry_3603.jpg,angry,angry,0.9872,angry,0.9227
angry/angry_3682.jpg,angry,angry,0.9423,angry,0.9986
angry/angry_3684.jpg,angry,angry,0.5727,angry,0.8742
angry/angry_3685.jpg,angry,fear,0.9728,angry,0.6841
angry/angry_3778.jpg,angry,angry,0.918,angry,0.816
angry/angry_3781.jpg,angry,fear,0.8196,surprise,0.5901
angry/angry_3813.jpg,angry,angry,0.6271,angry,0.9185
angry/angry_3875.jpg,angry,sad,0.414,angry,0.9925
angry/angry_3973.jpg,angry,angry,0.5486,sad,0.4212
angry/angry_6063.jpg,angry,fear,0.9575,sad,0.6159
angry/angry_6220.jpg,angry,angry,0.8989,angry,0.9954
angry/angry_6429.jpg,angry,fear,0.7145,sad,0.3831
angry/angry_6594.jpg,angry,angry,0.8966,sad,0.8083
angry/angry_6617.jpg,angry,fear,0.7979,angry,0.9736
angry/angry_6693.jpg,angry,neutral,0.5731,angry,0.979
angry/angry_6741.jpg,angry,angry,0.9583,angry,0.9942
angry/angry_6749.jpg,angry,angry,0.8216,angry,0.969
angry/angry_6883.jpg,angry,sad,0.6212,sad,0.9353
angry/angry_6997.jpg,angry,neutral,0.5273,neutral,0.7094
angry/angry_6998.jpg,angry,sad,0.9801,sad,0.9602
angry/angry_7007.jpg,angry,sad,0.536,sad,0.9983
angry/angry_7012.jpg,angry,sad,0.8845,angry,0.4784
angry/angry_7110.jpg,angry,sad,0.7366,angry,0.6142
angry/angry_7113.jpg,angry,angry,0.8316,angry,0.5548
angry/angry_7197.jpg,angry,sad,0.7261,angry,0.9188
angry/angry_7269.jpg,angry,sad,0.3838,happy,0.4657
angry/angry_7280.jpg,angry,fear,0.4398,sad,0.985
angry/angry_7282.jpg,angry,fear,0.4925,sad,0.7732
angry/angry_7283.jpg,angry,fear,0.5957,angry,0.9948
angry/angry_7294.jpg,angry,angry,0.6041,angry,0.9844
angry/angry_7303.jpg,angry,sad,0.8639,sad,0.9934
angry/angry_7316.jpg,angry,sad,0.3863,angry,0.9803
angry/angry_7339.jpg,angry,sad,0.7447,sad,0.9118
angry/angry_7351.jpg,angry,sad,0.4197,angry,0.9517
angry/angry_7389.jpg,angry,angry,0.4121,angry,0.7423
angry/angry_7456.jpg,angry,angry,0.9432,angry,0.7632
angry/angry_7495.jpg,angry,sad,0.8528,sad,0.6881
angry/angry_7501.jpg,angry,sad,0.5114,neutral,0.443
angry/angry_7505.jpg,angry,angry,0.9273,sad,0.5246
angry/angry_7513.jpg,angry,angry,0.835,angry,0.533
angry/angry_7522.jpg,angry,sad,0.7578,sad,0.9713
angry/angry_7525.jpg,angry,angry,0.7909,angry,0.9996
angry/angry_7558.jpg,angry,sad,0.6551,angry,0.9243
angry/angry_7576.jpg,angry,sad,0.9541,sad,0.4959
angry/angry_7597.jpg,angry,fear,0.4216,neutral,0.5555
angry/angry_7604.jpg,angry,sad,0.7579,angry,0.9511
disgust/disgust_0001.jpg,disgust,sad,0.9715,sad,0.9761
disgust/disgust_0018.jpg,disgust,surprise,0.49,sad,0.5167
disgust/disgust_0025.jpg,disgust,angry,0.9051,angry,0.7789
disgust/disgust_0044.jpg,disgust,fear,0.508,angry,0.9394
disgust/disgust_0056.jpg,disgust,sad,0.3588,neutral,0.6323
disgust/disgust_0072.jpg,disgust,angry,0.4608,sad,0.5456
disgust/disgust_0076.jpg,disgust,sad,0.9222,sad,0.9281
disgust/disgust_0078.jpg,disgust,sad,0.9708,sad,0.9737
disgust/disgust_0103.jpg,disgust,sad,0.7591,sad,0.6137
disgust/disgust_0126.jpg,disgust,fear,0.8977,happy,0.3228
disgust/disgust_0157.jpg,disgust,sad,0.9582,sad,0.9827
disgust/disgust_0190.jpg,disgust,sad,0.6413,sad,0.9648
disgust/disgust_0231.jpg,disgust,sad,0.8894,sad,0.9925
disgust/disgust_0238.jpg,disgust,angry,0.9122,angry,0.8518
disgust/disgust_0265.jpg,disgust,fear,0.5733,fear,0.6972
disgust/disgust_0280.jpg,disgust,sad,0.489,fear,0.9178
disgust/disgust_0294.jpg,disgust,sad,0.9791,sad,0.985
disgust/disgust_0295.jpg,disgust,sad,0.9789,sad,0.9566
disgust/disgust_0316.jpg,disgust,angry,0.7724,angry,0.8132
disgust/disgust_0318.jpg,disgust,sad,0.9979,sad,0.932
disgust/disgust_0324.jpg,disgust,happy,0.4344,angry,0.6157
disgust/disgust_0341.jpg,disgust,sad,0.7443,sad,0.7934
disgust/disgust_0358.jpg,disgust,sad,0.7137,sad,0.8062
disgust/disgust_0361.jpg,disgust,angry,0.5116,angry,0.5833
disgust/disgust_0372.jpg,disgust,fear,0.7479,angry,0.5488
disgust/disgust_0375.jpg,disgust,angry,0.815,angry,0.9968
disgust/disgust_0430.jpg,disgust,fear,0.3816,angry,0.8593
disgust/disgust_0434.jpg,disgust,fear,0.6132,angry,0.9286
disgust/disgust_0460.jpg,disgust,angry,0.9923,angry,0.9182
disgust/disgust_0466.jpg,disgust,neutral,0.48,angry,0.7397
disgust/disgust_0468.jpg,disgust,fear,0.5531,neutral,0.8442
disgust/disgust_0470.jpg,disgust,sad,0.9959,sad,0.999
disgust/disgust_0477.jpg,disgust,fear,0.6375,sad,0.5374
disgust/disgust_0482.jpg,disgust,angry,0.6204,angry,0.7051
disgust/disgust_0493.jpg,disgust,sad,0.5347,neutral,0.3225
disgust/disgust_0495.jpg,disgust,sad,0.8626,happy,0.5451
disgust/disgust_0511.jpg,disgust,sad,0.7913,sad,0.5878
disgust/disgust_0522.jpg,disgust,fear,0.6877,angry,0.9145
disgust/disgust_0538.jpg,disgust,angry,0.4892,angry,0.7068
disgust/disgust_0549.jpg,disgust,fear,0.93,angry,0.3476
disgust/disgust_0572.jpg,disgust,fear,0.6051,fear,0.3845
disgust/disgust_0634.jpg,disgust,fear,0.7905,angry,0.8252
disgust/disgust_0664.jpg,disgust,sad,0.9235,sad,0.979
disgust/disgust_0684.jpg,disgust,fear,0.6871,surprise,0.9069
disgust/disgust_0699.jpg,disgust,neutral,0.5987,surprise,0.8904
disgust/disgust_0731.jpg,disgust,disgust,0.5477,angry,0.5323
disgust/disgust_0754.jpg,disgust,angry,0.5582,angry,0.938
disgust/disgust_0785.jpg,disgust,sad,0.7421,angry,0.8669
disgust/disgust_0787.jpg,disgust,sad,0.9534,happy,0.9967
disgust/disgust_0792.jpg,disgust,angry,0.8748,disgust,0.9234
disgust/disgust_0808.jpg,disgust,sad,0.3841,happy,0.9478
disgust/disgust_0822.jpg,disgust,sad,0.8188,angry,0.7985
disgust/disgust_0888.jpg,disgust,fear,0.6261,fear,0.766
disgust/disgust_0963.jpg,disgust,angry,0.3611,sad,0.8486
disgust/disgust_0983.jpg,disgust,sad,0.7236,angry,0.8654
disgust/disgust_0987.jpg,disgust,sad,0.9797,sad,0.9948
disgust/disgust_1034.jpg,disgust,sad,0.3272,angry,0.9854
disgust/disgust_1041.jpg,disgust,sad,0.7613,neutral,0.3988
disgust/disgust_1047.jpg,disgust,sad,0.8224,sad,0.9938
disgust/disgust_1052.jpg,disgust,sad,0.8907,sad,0.8591
disgust/disgust_1065.jpg,disgust,angry,0.765,sad,0.6749
disgust/disgust_1080.jpg,disgust,surprise,0.4427,happy,0.5008
disgust/disgust_1082.jpg,disgust,sad,0.6239,sad,0.7477
disgust/disgust_1091.jpg,disgust,fear,0.9396,angry,0.7909
disgust/disgust_1092.jpg,disgust,sad,0.895,angry,0.9941
disgust/disgust_1140.jpg,disgust,sad,0.5814,sad,0.6735
disgust/disgust_1165.jpg,disgust,fear,0.6234,sad,0.6192
disgust/disgust_1172.jpg,disgust,sad,0.95,sad,0.6633
disgust/disgust_1222.jpg,disgust,sad,0.9373,neutral,0.7501
disgust/disgust_1272.jpg,disgust,angry,0.8964,angry,0.9932
disgust/disgust_1326.jpg,disgust,neutral,0.8787,angry,0.9303
disgust/disgust_1337.jpg,disgust,surprise,0.5644,sad,0.6001
disgust/disgust_1368.jpg,disgust,angry,0.7008,sad,0.9895
disgust/disgust_1374.jpg,disgust,angry,0.8772,disgust,0.4896
disgust/disgust_1377.jpg,disgust,angry,0.7429,angry,0.9903
disgust/disgust_1407.jpg,disgust,angry,0.9876,angry,0.9978
disgust/disgust_1427.jpg,disgust,fear,0.5127,sad,0.7623
disgust/disgust_1454.jpg,disgust,fear,0.7498,surprise,0.8221
disgust/disgust_1465.jpg,disgust,fear,0.438,fear,0.8935
disgust/disgust_1469.jpg,disgust,angry,0.3141,happy,0.7271
disgust/disgust_1471.jpg,disgust,disgust,0.6339,angry,0.6244
disgust/disgust_1509.jpg,disgust,angry,0.581,angry,0.8884
disgust/disgust_1521.jpg,disgust,disgust,0.4153,angry,0.8116
disgust/disgust_1557.jpg,disgust,sad,0.6351,disgust,0.3548
disgust/disgust_1572.jpg,disgust,angry,0.9457,angry,0.4881
disgust/disgust_1598.jpg,disgust,neutral,0.4949,neutral,0.7948
disgust/disgust_1612.jpg,disgust,sad,0.7963,neutral,0.7883
disgust/disgust_1636.jpg,disgust,fear,0.8915,sad,0.8297
disgust/disgust_1638.jpg,disgust,sad,0.512,sad,0.4596
disgust/disgust_1646.jpg,disgust,angry,0.6117,angry,0.8824
disgust/disgust_1662.jpg,disgust,angry,0.3177,angry,0.7918
disgust/disgust_1685.jpg,disgust,fear,0.5597,angry,0.892
disgust/disgust_1694.jpg,disgust,sad,0.5523,angry,0.8975
disgust/disgust_1714.jpg,disgust,surprise,0.4581,surprise,0.4634
disgust/disgust_1724.jpg,disgust,sad,0.3233,neutral,0.8215
disgust/disgust_1753.jpg,disgust,sad,0.419,angry,0.8268
disgust/disgust_1760.jpg,disgust,sad,0.7782,sad,0.8995
disgust/disgust_1793.jpg,disgust,surprise,0.5478,angry,0.8419
disgust/disgust_1818.jpg,disgust,neutral,0.3391,happy,0.4346
disgust/disgust_1822.jpg,disgust,fear,0.8281,angry,0.656
disgust/disgust_1873.jpg,disgust,sad,0.6228,angry,0.958
disgust/disgust_1878.jpg,disgust,sad,0.9862,sad,0.9923
disgust/disgust_1902.jpg,disgust,sad,0.5484,sad,0.8701
disgust/disgust_1921.jpg,disgust,sad,0.902,sad,0.9834
disgust/disgust_1936.jpg,disgust,angry,0.5121,angry,0.8655
disgust/disgust_1941.jpg,disgust,fear,0.832,sad,0.9384
disgust/disgust_1944.jpg,disgust,surprise,0.2981,angry,0.9073
disgust/disgust_1961.jpg,disgust,sad,0.6434,angry,0.7413
disgust/disgust_1966.jpg,disgust,angry,0.4151,angry,0.9204
disgust/disgust_1988.jpg,disgust,angry,0.3177,angry,0.8897
disgust/disgust_1998.jpg,disgust,angry,0.5973,angry,0.9666
disgust/disgust_2018.jpg,disgust,angry,0.9103,angry,0.9915
disgust/disgust_2060.jpg,disgust,sad,0.4825,sad,0.6338
disgust/disgust_2071.jpg,disgust,angry,0.8912,sad,0.9023
disgust/disgust_2081.jpg,disgust,angry,0.3992,angry,0.7591
disgust/disgust_2147.jpg,disgust,surprise,0.7116,surprise,0.8768
disgust/disgust_2166.jpg,disgust,fear,0.7371,neutral,0.905
disgust/disgust_2187.jpg,disgust,sad,0.8339,sad,0.5015
disgust/disgust_2195.jpg,disgust,fear,0.5246,sad,0.9263
disgust/disgust_2214.jpg,disgust,surprise,0.8987,surprise,0.558
disgust/disgust_2225.jpg,disgust,angry,0.9947,angry,0.999
disgust/disgust_2226.jpg,disgust,angry,0.9875,angry,0.9992
disgust/disgust_2231.jpg,disgust,sad,0.5998,sad,0.8856
disgust/disgust_2241.jpg,disgust,sad,0.7529,sad,0.5462
disgust/disgust_2263.jpg,disgust,sad,0.3983,happy,0.7986
disgust/disgust_2264.jpg,disgust,fear,0.8168,disgust,0.6081
disgust/disgust_2283.jpg,disgust,sad,0.6576,angry,0.4548
disgust/disgust_2330.jpg,disgust,sad,0.5628,fear,0.6041
disgust/disgust_2331.jpg,disgust,fear,0.5135,fear,0.4097
disgust/disgust_2348.jpg,disgust,sad,0.8371,angry,0.4315
disgust/disgust_2356.jpg,disgust,sad,0.9734,sad,0.9694
disgust/disgust_2401.jpg,disgust,sad,0.7259,neutral,0.7904
disgust/disgust_2407.jpg,disgust,angry,0.6934,sad,0.7115
disgust/disgust_2433.jpg,disgust,angry,0.7681,sad,0.9846
disgust/disgust_2466.jpg,disgust,sad,0.9335,angry,0.5129
disgust/disgust_2488.jpg,disgust,surprise,0.7774,sad,0.9502
disgust/disgust_2522.jpg,disgust,fear,0.5166,happy,0.763
disgust/disgust_2528.jpg,disgust,angry,0.479,angry,0.9805
disgust/disgust_2568.jpg,disgust,surprise,0.9498,fear,0.4899
disgust/disgust_2581.jpg,disgust,angry,0.8521,angry,0.9764
disgust/disgust_2587.jpg,disgust,fear,0.5816,sad,0.6782
disgust/disgust_2593.jpg,disgust,surprise,0.8173,happy,0.825
disgust/disgust_2604.jpg,disgust,angry,0.6993,angry,0.7341
disgust/disgust_2619.jpg,disgust,angry,0.8961,angry,0.9886
disgust/disgust_2643.jpg,disgust,sad,0.4255,disgust,0.7868
disgust/disgust_2645.jpg,disgust,angry,0.6928,angry,0.5662
disgust/disgust_2650.jpg,disgust,angry,0.951,angry,0.6844
disgust/disgust_2662.jpg,disgust,angry,0.7045,angry,0.984
disgust/disgust_2673.jpg,disgust,surprise,0.8241,fear,0.6658
disgust/disgust_2678.jpg,disgust,fear,0.774,neutral,0.9999
disgust/disgust_2692.jpg,disgust,sad,0.7699,sad,0.9929
disgust/disgust_2700.jpg,disgust,angry,0.8734,disgust,0.8028
disgust/disgust_2715.jpg,disgust,fear,0.6122,angry,0.5551
disgust/disgust_2720.jpg,disgust,sad,0.864,sad,0.9789
disgust/disgust_2733.jpg,disgust,sad,0.9886,sad,0.8077
disgust/disgust_2753.jpg,disgust,sad,0.3753,happy,0.7402
disgust/disgust_2773.jpg,disgust,angry,0.4168,sad,0.41
disgust/disgust_2784.jpg,disgust,disgust,0.4209,disgust,0.9082
disgust/disgust_2803.jpg,disgust,sad,0.5044,sad,0.4533
disgust/disgust_2830.jpg,disgust,angry,0.7368,sad,0.8277
disgust/disgust_2840.jpg,disgust,sad,0.8558,sad,0.9312
disgust/disgust_2868.jpg,disgust,angry,0.3464,neutral,0.4607
disgust/disgust_2870.jpg,disgust,surprise,0.7116,surprise,0.5266
disgust/disgust_2881.jpg,disgust,sad,0.3972,surprise,0.3741
disgust/disgust_2882.jpg,disgust,neutral,0.5519,neutral,0.9189
disgust/disgust_2897.jpg,disgust,sad,0.9908,sad,0.9787
disgust/disgust_2900.jpg,disgust,fear,0.7187,angry,0.9087
disgust/disgust_2926.jpg,disgust,neutral,0.5972,angry,0.5286
disgust/disgust_2934.jpg,disgust,happy,0.5059,happy,0.7061
disgust/disgust_2948.jpg,disgust,surprise,0.4168,angry,0.389
disgust/disgust_2964.jpg,disgust,fear,0.7126,fear,0.8543
disgust/disgust_2966.jpg,disgust,happy,0.6349,happy,0.998
disgust/disgust_2969.jpg,disgust,sad,0.8004,sad,0.7865
disgust/disgust_3034.jpg,disgust,angry,0.6356,neutral,0.8202
disgust/disgust_3071.jpg,disgust,angry,0.9607,angry,0.9701
disgust/disgust_3079.jpg,disgust,neutral,0.396,happy,0.7854
disgust/disgust_3086.jpg,disgust,sad,0.7759,happy,0.4935
fear/fear_0024.jpg,fear,sad,0.8914,fear,0.947
fear/fear_0033.jpg,fear,surprise,0.9032,fear,0.9113
fear/fear_0058.jpg,fear,fear,0.9422,fear,0.8325
fear/fear_0099.jpg,fear,angry,0.4262,fear,0.6865
fear/fear_0104.jpg,fear,fear,0.5478,fear,0.433
fear/fear_0137.jpg,fear,fear,0.4372,angry,0.9716
fear/fear_0148.jpg,fear,fear,0.684,surprise,0.8877
fear/fear_0167.jpg,fear,fear,0.9976,surprise,0.7877
fear/fear_0199.jpg,fear,surprise,0.6539,fear,0.6809
fear/fear_0207.jpg,fear,fear,0.9562,fear,0.976
fear/fear_0217.jpg,fear,fear,0.8638,fear,0.9572
fear/fear_0250.jpg,fear,neutral,0.2997,surprise,0.95
fear/fear_0292.jpg,fear,fear,0.6002,neutral,0.9915
fear/fear_0349.jpg,fear,sad,0.6883,surprise,0.7836
fear/fear_0352.jpg,fear,fear,0.7727,angry,0.6247
fear/fear_0367.jpg,fear,surprise,0.8082,fear,0.7748
fear/fear_0375.jpg,fear,fear,0.9524,fear,0.566
fear/fear_0380.jpg,fear,surprise,0.5411,fear,0.6199
fear/fear_0406.jpg,fear,surprise,0.9869,fear,0.8421
fear/fear_0413.jpg,fear,neutral,0.8838,surprise,0.7073
fear/fear_0415.jpg,fear,sad,0.9632,fear,0.7329
fear/fear_0416.jpg,fear,fear,0.7975,fear,0.7679
fear/fear_0443.jpg,fear,surprise,0.4562,surprise,0.7846
fear/fear_0445.jpg,fear,neutral,0.7518,surprise,0.4631
fear/fear_0459.jpg,fear,angry,0.6039,angry,0.823
fear/fear_0475.jpg,fear,fear,0.7701,fear,0.9753
fear/fear_0481.jpg,fear,surprise,0.9784,surprise,0.7544
fear/fear_0490.jpg,fear,fear,0.5218,fear,0.6871
fear/fear_0504.jpg,fear,fear,0.4664,surprise,0.7237
fear/fear_0516.jpg,fear,surprise,0.459,fear,0.988
fear/fear_0532.jpg,fear,fear,0.9444,angry,0.5939
fear/fear_0540.jpg,fear,fear,0.5882,angry,0.6947
fear/fear_0553.jpg,fear,surprise,0.825,fear,0.9758
fear/fear_0560.jpg,fear,fear,0.9404,fear,0.9723
fear/fear_0610.jpg,fear,surprise,0.984,surprise,0.9969
fear/fear_0638.jpg,fear,surprise,0.8941,surprise,0.7272
fear/fear_0643.jpg,fear,fear,0.525,fear,0.8969
fear/fear_0659.jpg,fear,fear,0.9551,fear,0.9076
fear/fear_0667.jpg,fear,surprise,0.3986,fear,0.5932
fear/fear_0670.jpg,fear,fear,0.7868,fear,0.9403
fear/fear_0693.jpg,fear,fear,0.9207,fear,0.9817
fear/fear_0700.jpg,fear,neutral,0.658,surprise,0.6689
fear/fear_0703.jpg,fear,fear,0.8915,fear,0.5075
fear/fear_0741.jpg,fear,sad,0.3296,fear,0.9037
fear/fear_0757.jpg,fear,fear,0.9904,fear,0.9783
fear/fear_0780.jpg,fear,fear,0.928,surprise,0.7758
fear/fear_0795.jpg,fear,sad,0.9807,sad,0.9921
fear/fear_0815.jpg,fear,sad,0.6755,surprise,0.6538
fear/fear_0819.jpg,fear,sad,0.4165,sad,0.5592
fear/fear_0823.jpg,fear,surprise,0.6994,fear,0.9195
fear/fear_0831.jpg,fear,fear,0.602,surprise,0.5061
fear/fear_0848.jpg,fear,fear,0.8412,fear,0.6759
fear/fear_0872.jpg,fear,fear,0.8574,fear,0.9119
fear/fear_0901.jpg,fear,surprise,0.4851,fear,0.5064
fear/fear_0910.jpg,fear,fear,0.5572,fear,0.7948
fear/fear_0911.jpg,fear,fear,0.4981,sad,0.7111
fear/fear_0920.jpg,fear,fear,0.8412,fear,0.6759
fear/fear_0952.jpg,fear,sad,0.3099,happy,0.7049
fear/fear_0964.jpg,fear,fear,0.9538,fear,0.8947
fear/fear_0984.jpg,fear,fear,0.5836,surprise,0.9835
fear/fear_1008.jpg,fear,fear,0.998,fear,0.9972
fear/fear_1033.jpg,fear,surprise,0.6608,fear,0.9416
fear/fear_1035.jpg,fear,fear,0.7667,sad,0.6359
fear/fear_1046.jpg,fear,fear,0.2971,fear,0.7547
fear/fear_1090.jpg,fear,fear,0.5192,surprise,0.727
fear/fear_1103.jpg,fear,fear,0.5025,fear,0.8338
fear/fear_1134.jpg,fear,fear,0.9445,fear,0.87
fear/fear_1145.jpg,fear,angry,0.9961,angry,0.9894
fear/fear_1162.jpg,fear,surprise,0.6803,fear,0.7969
fear/fear_1166.jpg,fear,surprise,0.9761,fear,0.9505
fear/fear_1170.jpg,fear,fear,0.999,fear,0.9899
fear/fear_1202.jpg,fear,fear,0.551,fear,0.8657
fear/fear_1224.jpg,fear,fear,0.701,fear,0.4911
fear/fear_1269.jpg,fear,surprise,0.9602,fear,0.8492
fear/fear_1282.jpg,fear,fear,0.6474,fear,0.8147
fear/fear_1301.jpg,fear,fear,0.4195,fear,0.3851
fear/fear_1316.jpg,fear,fear,0.555,fear,0.9996
fear/fear_1329.jpg,fear,fear,0.543,fear,0.7473
